GTIN 12,GTIN 13,MPN,MODEL,ASIN,TITLE,CATEGORY,MANUFACTURER,BRAND,CONTRIBUTORS,INGREDIENTS,NUTRITION FACTS,COLOR,FORMAT,SIZE,LENGTH,WIDTH,HEIGHT,WEIGHT,DESCRIPTION,FEATURES,IMAGE 1,IMAGE 2,IMAGE 3,IMAGE 4,IMAGE 5,STORE NAME 1,STORE COUNTRY 1,STORE CURRENCY 1,STORE CURRENCY SYMBOL 1,STORE PRICE 1,STORE LINK 1,STORE NAME 2,STORE COUNTRY 2,STORE CURRENCY 2,STORE CURRENCY SYMBOL 2,STORE PRICE 2,STORE LINK 2,STORE NAME 3,STORE COUNTRY 3,STORE CURRENCY 3,STORE CURRENCY SYMBOL 3,STORE PRICE 3,STORE LINK 3,STORE NAME 4,STORE COUNTRY 4,STORE CURRENCY 4,STORE CURRENCY SYMBOL 4,STORE PRICE 4,STORE LINK 4,STORE NAME 5,STORE COUNTRY 5,STORE CURRENCY 5,STORE CURRENCY SYMBOL 5,STORE PRICE 5,STORE LINK 5
732153028517,0732153028517,732153028517,,,"(10 Pack) Epic - Bites - Maple Bacon , 3 Oz","Food, Beverages & Tobacco > Food Items > Bakery > Cookies",EPIC,EPIC,,,,,,Oz,,,,"0.20 lb","Epic Uncured Maple Bacon Bits Are A Gluten-free Product. These Minimally Processed Bacon Bits Come In One 3 Oz. Bag And Contain No Antibiotics, Growth Stimulants Or Artificial Ingredients. Each Serving Has 0 G. Of Trans Fat, As Well As 2 G. Of Protein And 2 G. Of Carbohydrates. See Nutrition Facts Panel For Allergens.",,https://images.barcodelookup.com/7959/79594764-1.jpg,,,,,LuckyVitamin.com,US,USD,$,4.72,https://www.luckyvitamin.com/p-2256433-epic-uncured-bacon-pork-bits-maple-3-oz?site=google_base,"Thrive Market",US,USD,$,5.99,https://thrivemarket.com/p/epic-sweet-maple-uncured-bacon-bits,Walmart,US,USD,$,52.84,https://www.walmart.com/ip/10-Pack-Epic-Bites-Maple-Bacon-3-Oz/310288820&intsrc=CATF_4284,GoVets,US,USD,$,66.96,https://www.govets.com/food-and-beverage/jerky/epic-food-and-beverage-jerky-732153028517-270-2171429,,,,,,
734756000020,0734756000020,NGV98ZTIXQ8PRROA,,,"(3 Pack) Stubb's Original Bar-B-Q Sauce, 18 Oz","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Marinades & Grilling Sauces",STUBBS,Stubb&apos;s,,"Water, Tomato Paste, Cane Sugar, Distilled Vinegar, Molasses, Tapioca Dextrin, Salt, Brown Sugar, Spices, Corn Starch, Contains Less Than 0.5% Of: Onion, Paprika, Garlic, Chile Powder, Natural Smoke Flavor, Guar Gum, Xanthan Gum, Corn Syrup, Tamarind .","Energy 78 kcal, Protein 0.00 g, Total lipid (fat) 0.00 g, Carbohydrate, by difference 18.75 g, Fiber, total dietary 3.1 g, Sugars, total 12.50 g, Calcium, Ca 0 mg, Iron, Fe 0.00 mg, Sodium, Na 750 mg, Vitamin C, total ascorbic acid 0.0 mg, Vitamin A, IU 528 IU",,,All,,,,11.26lb,"Create bold Texas flavor with Stubb's Original Legendary Bar-B-Q Sauce! Keep this tangy tomato-vinegar-molasses-and-black pepper taste on hand for chicken, beef or pork. Made with gluten-free ingredients, no high fructose corn syrup, and no colors from artificial sources.",,https://images.barcodelookup.com/2664/26641513-1.jpg,,,,,"Blain Farm & Fleet",US,USD,$,3.99,https://www.farmandfleet.com/products/1301251-stubbs-18-oz-original-bbq-sauce.html?feedsource=2,Target,US,USD,$,3.19,https://www.target.com/p/stubb-39-s-barbecue-sauce-original-18oz/-/A-13010287&intsrc=CATF_1444,Vitacost.com,US,USD,$,3.49,http://clickserve.dartsearch.net/link/click?lid=43700049338235428&ds_s_kwgid=58700005420260494&ds_url_v=2&ds_dest_,Walmart,US,USD,$,9.20,https://www.walmart.com/ip/3-Pack-Stubb-s-Original-Bar-B-Q-Sauce-18-oz/47230126&intsrc=CATF_4284,UnbeatableSale.com,US,USD,$,27.74,http://www.gourmet-foodshop.com/kehe3406.html
734756000082,0734756000082,B83746,,,"Stubb's Hickory Bourbon Bar-B-Q Sauce, 18 Oz","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Marinades & Grilling Sauces",Stubb's,Stubb's,,"Water, Cane Sugar, Tomato Paste, Molasses, Distilled Vinegar, Bourbon, Salt, Corn Starch, Spices, Contains Less Than 0.5% Of: Onion, Garlic, Natural Hickory Smoke Flavor, Corn Syrup, Tamarind, Natural Flavors, Xanthan Gum, Guar Gum.","Energy 125 kcal, Protein 0.00 g, Total lipid (fat) 0.00 g, Carbohydrate, by difference 28.12 g, Sugars, total 21.88 g, Calcium, Ca 0 mg, Iron, Fe 1.90 mg, Sodium, Na 812 mg, Vitamin C, total ascorbic acid 6.3 mg, Vitamin A, IU 528 IU",,,,,,,2.32lb,"Back when Stubb made all of his bbq sauce in the kitchen, his friends began to ask him for it to-go. Today for people who cant get enough flavor at a barbecue, theres Stubbs Hickory Bourbon Bar-B-Q Sauce. Made with hickory smoke and bourbon, this sauce is the perfect addition to any grill or kitchen.",,https://images.barcodelookup.com/2664/26646788-1.jpg,,,,,Target,US,USD,$,3.99,https://www.target.com/p/stubb-s-hickory-bourbon-barbecue-sauce-18oz/-/A-14766894&intsrc=CATF_1444,Walmart,US,USD,$,3.22,https://www.walmart.com/ip/Stubb-s-Hickory-Bourbon-Bar-B-Q-Sauce-18-oz/22282333&intsrc=CATF_4284,UnbeatableSale.com,US,USD,$,30.45,http://www.gourmet-foodshop.com/bab83746.html,Rakuten.com,US,USD,$,31.98,https://www.rakuten.com/shop/unbeatablesale/product/SPDSP30143/?sku=SPDSP30143&scid=af_feed,GoVets,US,USD,$,33.37,https://www.govets.com/food-and-beverage/soups-and-sauces/stubb-s-food-and-beverage-soups-and-sauces-734756000082-270-0197111
742392702901,0742392702901,CGT005,,,"Carrington Farms Coconut Cooking Oil, 16.0 FL OZ","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Cooking Oils",Carrington,"Carrington Farms",,"Coconut Oil.","Energy 867 kcal, Protein 0.00 g, Total lipid (fat) 93.33 g, Carbohydrate, by difference 0.00 g, Fiber, total dietary 0.0 g, Sugars, total 0.00 g, Calcium, Ca 0 mg, Iron, Fe 0.00 mg, Sodium, Na 0 mg, Vitamin C, total ascorbic acid 0.0 mg, Vitamin A, IU 0 IU, Fatty acids, total saturated 86.670 g, 8:0 28.000 g, 10:0 22.667 g, 12:0 28.667 g, Fatty acids, total monounsaturated 3.330 g, Fatty acids, total polyunsaturated 3.330 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,All,,,,1.06,"Coconut Cooking Oil, Unflavored, Bottle 16 OZ Unflavored. Odorless. Unflavored cooking oil. Remains liquid. Natural energy source. Unflavored cooking oil alternative. Easily digestible. Non-hydrogenated and free of trans fatty acids. Hexane-free, solvent free and BPA free bottle. Unflavored alternative to canola, soybean, vegetable, olive oil and butter. Naturally rich in Medium Chain Triglycerides (MCT). Over 4 times more MCTs than regular coconut oil. MCTSs are efficiently utilized by the body for energy production. High in lauric, caprylic and capric acid. Rapidly metabolized. Excellent for an active lifestyle. Soybean Oil: MCT-no; lauric acid-no; stability-no. Canola Oil: MCT-no; lauric acid-no; stability-no. Olive Oil: MCT-no; lauric acid-no; stability-no. Carrington Farms Coconut Cooking Oil: MCT-yes; lauric acid-yes; stability-yes. For more recipe ideas, visit www.carringtonfarms.com. Stays liquid at room temperature. An easy-to-use alternative to regular coconut oil for a wide range of uses. Can be used for baking and sauteing in temperatures as high as 350 degrees F. Do not refrigerate. Non GMO Project verified. nongmoproject.org. Gluten free. www.carringtonfarms.com. Product of the Philippines. Suggested Uses: Cooking, sauteing, baking, salad dressing, dips, smoothies, eggs and popcorn. Contains: coconuts. 16 fl oz (1 pt) 473 ml PO Box 102 Closter, NJ 07624.",,https://images.barcodelookup.com/1032/10327258-1.jpg,,,,,Target,US,USD,$,8.39,https://www.target.com/p/carrington-farms-coconut-oil-16oz/-/A-15346490&intsrc=CATF_1444,Walmart,US,USD,$,7.98,https://www.walmart.com/ip/Carrington-Farms-Coconut-Cooking-Oil-16-0-FL-OZ/33470509&intsrc=CATF_4284,Vitacost.com,US,USD,$,9.19,http://clickserve.dartsearch.net/link/click?lid=43700049338235428&ds_s_kwgid=58700005420260494&ds_url_v=2&ds_dest_,LuckyVitamin.com,US,USD,$,12.16,https://www.luckyvitamin.com/p-1324345-carrington-farms-coconut-cooking-oil-unflavored-16-fl-oz?site=google_base,"Swanson Health Products",US,USD,$,13.49,https://www.swansonvitamins.com/carrington-farms-coconut-cooking-oil-unflavored-odorless-16-fl-oz-liquid
742392702932,0742392702932,742392702932,,,"Carrington Farms Rosemary Flavor Coconut Cooking Oil, 16 Fl Oz","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Cooking Oils","The Carrington Tea Company LLC.","The Carrington Tea Company LLC.",,"Coconut Oil, Natural Rosemary Flavor.","Carbohydrate, by difference 0 G, Sodium, Na 0 MG, Protein 0 G, Total lipid (fat) 93.33 G, Energy 867 KCAL, Fatty acids, total trans 0 G, Fatty acids, total saturated 86.67 G, Fatty acids, total monounsaturated 3.33 G, Fatty acids, total polyunsaturated 3.33 G",,,,,,,,"Carrington Farms? Coconut Cooking Oil Rosemary Flavor. This product is free from gluten. This product is non-hydrogenated and free of harmful saturated and trans fatty acids and is easy digestible. It is non-hexane-free, solvent free and comes in BPA free packaging. It is naturally rich in medium chain triglycerides (MCT).",,https://images.barcodelookup.com/1032/10327259-1.jpg,,,,,Walmart,US,USD,$,8.02,https://www.walmart.com/ip/Carrington-Farms-Rosemary-Flavor-Coconut-Cooking-Oil-16-fl-oz/37025810&intsrc=CATF_4284,LuckyVitamin.com,US,USD,$,12.32,https://www.luckyvitamin.com/p-1324342-carrington-farms-coconut-cooking-oil-rosemary-16-oz?utm_source=cj&utm_medium=affiliate&utm_term=CarringtonFarmsCoconutCookingOilRosemary16oz&utm_content=143623&utm_campaign=cj&site%,,,,,,,,,,,,,,,,,,
742392950197,0742392950197,54511957,,,"Carrington Farms Organic Coconut Oil and Ghee - 12oz","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Cooking Oils","Carrington Farms","Carrington Farms",,"100% Organic Unrefined Extra Virgin Coconut Oil, Organic Clarified Butter (milk).","Carbohydrate, by difference 0 G, Fiber, total dietary 0 G, Calcium, Ca 0 MG, Iron, Fe 0 MG, Sodium, Na 0 MG, Vitamin A, IU 1429 IU, Vitamin C, total ascorbic acid 0 MG, Protein 0 G, Total lipid (fat) 100 G, Energy 929 KCAL, Sugars, total including NLEA 0 G, Cholesterol 71 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 78.57 G",,,All,,,,0.79,"Carrington Farms ghee is free of casein, whey, or lactose. Our USDA certified organic ghee, from grass fed cows, is one of the highest natural sources of CLA (Conjugated Linoleic Acid) and contains significant levels of vitamins A, D and E. Linoleic Acid helps in balancing cholesterol and ghee has been known to reduce inflammation and increase energy. Our organic, grass fed ghee is a suitable food for many diets including Ayurvedic, Whole 30, Paleo, Gluten Free, and FODMAP. Our Ghee starts out with butter from organic grass-fed cows. It is then melted into a pure butter oil and triple filtered to remove all the milk solids including lactose and casein.",,https://images.barcodelookup.com/3799/37992387-1.jpg,,,,,Target,US,USD,$,8.39,https://www.target.com/p/carrington-farms-organic-coconut-oil-and-ghee-12oz/-/A-54511957&intsrc=CATF_1444,Vitacost.com,US,USD,$,8.29,http://clickserve.dartsearch.net/link/click?lid=43700049338235428&ds_s_kwgid=58700005420260494&ds_url_v=2&ds_dest_,Walmart,US,USD,$,7.84,https://www.walmart.com/ip/Carrington-Farms-Organic-Coconut-Oil-amp-Ghee-Grass-Fed-12-Oz/112298325,"Swanson Health Products",US,USD,$,8.99,https://www.swansonvitamins.com/carrington-farms-organic-coconut-oil-ghee-blend-12-fl-oz-solid-oil,UnbeatableSale.com,US,USD,$,65.20,http://www.gourmet-foodshop.com/kehe33047.html
742392950227,0742392950227,54511960,,,"Carrington Farms Coconut & Avocado Cooking Oil, 16 Oz","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Cooking Oils","Carrington Farms","Carrington Farms",,"Liquid Coconut Oil, Avocado Oil.","Carbohydrate, by difference 0 G, Sodium, Na 0 MG, Protein 0 G, Total lipid (fat) 93.33 G, Energy 833 KCAL, Fatty acids, total trans 0 G, Fatty acids, total saturated 66.67 G, Fatty acids, total monounsaturated 26.67 G, Fatty acids, total polyunsaturated 3.33 G",,,,,,,1.06,"High in Mono Saturated Fats which are good and necessaty fats needed in healthy diets.",,https://images.barcodelookup.com/2967/29672157-1.jpg,,,,,Target,US,USD,$,10.99,https://www.target.com/p/carrington-farms-liquid-coconut-cooking-oil-coconut-and-avocado-16oz/-/A-54511960&intsrc=CATF_1444,Vitacost.com,US,USD,$,10.99,http://clickserve.dartsearch.net/link/click?lid=43700049338235428&ds_s_kwgid=58700005420260494&ds_url_v=2&ds_dest_,Walmart,US,USD,$,10.99,https://www.walmart.com/ip/Carrington-Farms-Coconut-Avocado-Cooking-Oil-16-Oz/55081624&intsrc=CATF_4284,UnbeatableSale.com,US,USD,$,77.14,http://www.gourmet-foodshop.com/kehe33049.html,Rakuten.com,US,USD,$,80.54,https://www.rakuten.com/shop/unbeatablesale/product/KEHE33049/?scid=af_feed
793573750969,0793573750969,1765643,,,"Default Title","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Marinades & Grilling Sauces","Brooklyn Brine","Brooklyn Brine",,,,,,,,,,,"New York is famous for its delis. Piles of thinly sliced smoked meats. Chewy, yeasty bagels and bialys. Creamy egg salad and the best matzah ball soup. And of course, the pickles. We dream about those pickles. Brooklyn Brine's NYC Deli Pickles can throw down with the best.Their garlicky, dilly kirbys have an extra hint of sweetness from the apple cider vinegar that sets them apart from just any half-sour. That Shamus, he makes a great pickle. tip of the tongue  W e keep these standouts in our fridge 24/7. Because sometimes we need to eat a perfectly balanced pickle straight out of the jar at 10 p.m. in our pajamas.",,https://images.barcodelookup.com/2740/27405035-1.jpg,,,,,"Mouth - Indie Foods & Tasty Gifts",US,USD,$,12.50,http://www.mouth.com/products/nyc-deli-pickles-brooklyn-brine,Rakuten.com,US,USD,$,101.20,https://www.rakuten.com/shop/etailz/product/175-1765643/?sku=175-1765643&scid=af_feed,UnbeatableSale.com,US,USD,$,106.69,http://www.gourmet-foodshop.com/gnfi10087.html,,,,,,,,,,,,
793573750990,0793573750990,0079357375099,,,"Brooklyn Brine Co., Damn Spicy Pickles, 24 Oz, 1 Count","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Hot Sauce","Brooklyn Brine","Brooklyn Brine",,,,,,All,,,,4.75lb,"Brooklyn Brine Co., Damn Spicy Pickles, 24 Oz, 1 Count.",,https://images.barcodelookup.com/3799/37992086-1.jpg,,,,,Walmart,US,USD,$,8.36,https://www.walmart.com/ip/Brooklyn-Brine-Co-Damn-Spicy-Pickles-24-Oz-1-Count/126450626&intsrc=CATF_4284,"Mouth - Indie Foods & Tasty Gifts",US,USD,$,13.50,http://www.mouth.com/products/damn-spicy-pickles-brooklyn-brine,Rakuten.com,US,USD,$,97.37,https://www.rakuten.com/shop/etailz/product/175-1765668/?sku=175-1765668&scid=af_feed,UnbeatableSale.com,US,USD,$,105.52,http://www.gourmet-foodshop.com/bngla33914.html,,,,,,
814343020041,0814343020041,276664,,,"Made with Organic Coconut Oil, Virgin, 14 Fl Oz","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Cooking Oils",MadeWith,MadeWith,,"Organic Expeller Pressed Unrefined Virgin Coconut Oil.","Carbohydrate, by difference 0 G, Sodium, Na 0 MG, Cholesterol 0 MG, Protein 0 G, Total lipid (fat) 93.33 G, Energy 867 KCAL, Fatty acids, total trans 0 G, Fatty acids, total saturated 86.67 G, Fatty acids, total monounsaturated 6.67 G, Fatty acids, total polyunsaturated 0 G",,,,,,,5.92lb,"Made With Organic Coconut Oil, Virgin, 14 Fl Oz.",,https://images.barcodelookup.com/2967/29674120-1.jpg,,,,,Walmart,US,USD,$,12.17,https://www.walmart.com/ip/Made-With-Organic-Coconut-Oil-Virgin-14-Fl-Oz/661803003&intsrc=CATF_4284,UnbeatableSale.com,US,USD,$,48.53,http://www.gourmet-foodshop.com/kehe33288.html,Rakuten.com,US,USD,$,62.47,https://www.rakuten.com/shop/unbeatablesale/product/KEHE33288/?scid=af_feed,,,,,,,,,,,,
814343020058,0814343020058,276665,,,"Made with Organic Coconut Oil, Refined, 14 Fl Oz","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Cooking Oils",MadeWith,MadeWith,,"Organic Expeller Pressed Refined Coconut Oil.","Carbohydrate, by difference 0 G, Sodium, Na 0 MG, Cholesterol 0 MG, Protein 0 G, Total lipid (fat) 93.33 G, Energy 867 KCAL, Fatty acids, total trans 0 G, Fatty acids, total saturated 86.67 G, Fatty acids, total monounsaturated 6.67 G, Fatty acids, total polyunsaturated 0 G",,,,,,,4.35lb,"Made With Organic Coconut Oil, Refined, 14 Fl Oz.",,https://images.barcodelookup.com/3799/37997280-1.jpg,,,,,UnbeatableSale.com,US,USD,$,39.10,http://www.gourmet-foodshop.com/kehe33289.html,Walmart,US,USD,$,46.02,https://www.walmart.com/ip/Made-With-Organic-Coconut-Oil-Refined-14-Fl-Oz/677498768&intsrc=CATF_4284,Rakuten.com,US,USD,$,50.69,https://www.rakuten.com/shop/unbeatablesale/product/KEHE33289/?scid=af_feed,,,,,,,,,,,,
814343020164,0814343020164,276982,,,"Made with Organic Dijon Mustard, 9 Oz","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Marinades & Grilling Sauces",MadeWith,MadeWith,,"Organic Grain Vinegar, Water, Organic Mustard Seed, Salt, Organic Spices.","Total lipid (fat) 0 G, Fiber, total dietary 0 G, Calcium, Ca 0 MG, Iron, Fe 0 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 0 MG, Cholesterol 0 MG, Fatty acids, total saturated 0 G, Protein 0 G, Carbohydrate, by difference 20 G, Energy 0 KCAL, Sugars, total including NLEA 0 G, Sodium, Na 1100 MG, Fatty acids, total trans 0 G",,,,,,,3.74lb,"Made With Organic Dijon Mustard, 9 Oz.",,https://images.barcodelookup.com/3148/31488977-1.jpg,,,,,Walmart,US,USD,$,5.08,https://www.walmart.com/ip/Made-With-Organic-Dijon-Mustard-9-Oz/944077382&intsrc=CATF_4284,UnbeatableSale.com,US,USD,$,19.96,http://www.gourmet-foodshop.com/kehe33295.html,Rakuten.com,US,USD,$,23.56,https://www.rakuten.com/shop/unbeatablesale/product/KEHE33295/?scid=af_feed,,,,,,,,,,,,
814343020171,0814343020171,276983,,,"Made with Organic Stoneground Mustard, 9 Oz","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Marinades & Grilling Sauces",MadeWith,MadeWith,,"Organic Grain Vinegar, Water, Organic Mustard Seed, Salt, Organic Spices.","Total lipid (fat) 0 G, Carbohydrate, by difference 0 G, Fiber, total dietary 0 G, Calcium, Ca 0 MG, Iron, Fe 0 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 0 MG, Cholesterol 0 MG, Fatty acids, total saturated 0 G, Protein 0 G, Energy 0 KCAL, Sugars, total including NLEA 0 G, Sodium, Na 1000 MG, Fatty acids, total trans 0 G",,,,,,,12.77lb,"Organic grain vinegar Water, Organic mustard seed Salt Non-gmo Great source of calcium.",,https://images.barcodelookup.com/3147/31479050-1.jpg,,,,,Walmart,US,USD,$,3.10,https://www.walmart.com/ip/Made-With-Organic-Stoneground-Mustard-9-Oz/904082687&intsrc=CATF_4284,zulily,US,USD,$,5.59,https://www.zulily.com/p/-87041837.html,UnbeatableSale.com,US,USD,$,19.96,http://www.gourmet-foodshop.com/kehe33296.html,Rakuten.com,US,USD,$,23.73,https://www.rakuten.com/shop/unbeatablesale/product/KEHE33296/?scid=af_feed,,,,,,
814343020201,0814343020201,276979,,,"Made with Organic Mustard, Horseradish, 9 Oz","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Salad Dressing",MadeWith,MadeWith,,"Organic Apple Cider Vinegar, Water, Organic Mustard Seed, Salt, Organic Horseradish, Organic Spices.","Total lipid (fat) 0 G, Fiber, total dietary 0 G, Calcium, Ca 0 MG, Iron, Fe 0 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 0 MG, Cholesterol 0 MG, Fatty acids, total saturated 0 G, Protein 0 G, Energy 0 KCAL, Sodium, Na 1100 MG, Fatty acids, total trans 0 G, Carbohydrate, by difference 20 G, Sugars, total including NLEA 20 G",,,,,,,3.69lb,"Made With Organic Mustard, Horseradish.",,https://images.barcodelookup.com/3148/31485943-1.jpg,,,,,Walmart,US,USD,$,3.87,https://www.walmart.com/ip/Made-With-Organic-Mustard-Horseradish-9-Oz/328720774&intsrc=CATF_4284,UnbeatableSale.com,US,USD,$,21.80,http://www.gourmet-foodshop.com/kehe33298.html,Rakuten.com,US,USD,$,22.15,https://www.rakuten.com/shop/unbeatablesale/product/KEHE33298/?scid=af_feed,,,,,,,,,,,,
814343020379,0814343020379,277082,,,"Made with Organic Ketchup, 20 Oz","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Marinades & Grilling Sauces",MadeWith,MadeWith,,"Organic Tomato Concentrate, Organic Sugar, Organic Distilled Vinegar, Salt, Less Than 2% Of: Organic Onion Powder, Organic Spices.","Protein 0 G, Total lipid (fat) 0 G, Carbohydrate, by difference 23.53 G, Energy 88 KCAL, Sugars, total including NLEA 17.65 G, Fiber, total dietary 0 G, Calcium, Ca 0 MG, Iron, Fe 0 MG, Sodium, Na 941 MG, Vitamin D (D2 + D3), International Units 0 IU, Sugars, added 17.6 G, Cholesterol 0 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 0 G",,,,,,,5.84lb,"Made With Organic Ketchup, 20 Oz.",,https://images.barcodelookup.com/3147/31478431-1.jpg,,,,,Walmart,US,USD,$,4.44,https://www.walmart.com/ip/Made-With-Organic-Ketchup-20-Oz/618594028&intsrc=CATF_4284,UnbeatableSale.com,US,USD,$,39.82,http://www.gourmet-foodshop.com/kehe33314.html,Rakuten.com,US,USD,$,45.04,https://www.rakuten.com/shop/unbeatablesale/product/KEHE33314/?scid=af_feed,,,,,,,,,,,,
814343020706,0814343020706,277114,,,"Made with Organic Mayonnaise, 16 Oz","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Mayonnaise",MadeWith,MadeWith,,"Organic Expeller Pressed Soybean Oil, Water, Organic Egg Yolks, Organic Whole Eggs, Organic White Vinegar, Salt, Organic White Mustard (organic Grain Vinegar, Water, Organic Yellow Mustard Seeds, Salt And Organic Spices), Organic Lemon Juice Concentrate.","Protein 0 G, Total lipid (fat) 78.57 G, Carbohydrate, by difference 0 G, Energy 714 KCAL, Sugars, total including NLEA 0 G, Fiber, total dietary 0 G, Calcium, Ca 0 MG, Iron, Fe 0 MG, Sodium, Na 607 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 0 MG, Cholesterol 71 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 10.71 G",,,,,,,4.22lb,"Made With Organic Mayonnaise, 16 Oz.",,https://images.barcodelookup.com/3799/37996906-1.jpg,,,,,Walmart,US,USD,$,6.87,https://www.walmart.com/ip/Made-With-Organic-Mayonnaise-16-Oz/221154584&intsrc=CATF_4284,UnbeatableSale.com,US,USD,$,33.04,http://www.gourmet-foodshop.com/kehe33330.html,Rakuten.com,US,USD,$,36.20,https://www.rakuten.com/shop/unbeatablesale/product/KEHE33330/?scid=af_feed,,,,,,,,,,,,
815369010009,0815369010009,,,B007Y1KRYC,"Organic Ketchup","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Ketchup",Cadia,CADIA,,"Organic Tomato Puree (water, Organic Tomato Paste), Organic Cane Sugar, Organic Distilled White Vinegar, Salt, Organic Onion Powder, Organic Spices (organic All Spice, Salt, Organic Clove, Organic Red Pepper, Organic Paprika).","Protein 0 G, Total lipid (fat) 0 G, Carbohydrate, by difference 29.41 G, Energy 118 KCAL, Sugars, total including NLEA 23.53 G, Fiber, total dietary 5.9 G, Sodium, Na 882 MG, Sugars, added 17.6 G",,,,9.4,3.7,2,160,"Organic Ketchup. Serving size: 1 Tbsp.","- Made with the finest vine-ripened, organic tomatoes and slightly sweetened with organic agave   ",https://images.barcodelookup.com/5625/56256925-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815369011310,0815369011310,,,B00EJYLI72,"Cadia, Organic Mayonnaise","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Mayonnaise",Cadia,Cadia,,"Organic Expeller Pressed Soybean Oil, Water, Organic Egg Yolks, Organic Whole Eggs, Organic White Vinegar, Salt, Organic White Mustard (organic Grain Vinegar, Water, Organic Yellow Mustard Seeds, Salt And Organic Spices), Organic Lemon Juice Concentrate","Energy 714 kcal, Protein 0.00 g, Total lipid (fat) 78.57 g, Carbohydrate, by difference 0.00 g, Fiber, total dietary 0.0 g, Sugars, total 0.00 g, Calcium, Ca 0 mg, Iron, Fe 0.00 mg, Sodium, Na 607 mg, Vitamin C, total ascorbic acid 0.0 mg, Vitamin A, IU 0 IU, Fatty acids, total saturated 10.71 g, Fatty acids, total trans 0.00 g, Cholesterol 71 mg",,,,,,,,,,https://images.barcodelookup.com/4601/46010663-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815369011662,0815369011662,,,B00EJYLVNI,"Cadia - Organic Apple Cider Vinegar, 32oz","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Vinegar",,,,,,,,,,,,,,,https://images.barcodelookup.com/4843/48433590-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815369011815,0815369011815,96606-01745,,B00EJYLCM8,"Woodstock Farms Organic Mayo, 32 Ounce","Toys & Games > Toys > Pretend Play > Pretend Shopping & Grocery","Woodstock Farms",,,,,,,,,,,,"It all started for us over 25 years ago, when we began selling natural and organic foods with belief that good food came from simple ingredients farmed from sources you could trust. Over the years, we’ve all seen a lot of food trends come and go with plan.","- Spread the flavor even further with our Woodstock organic mayonnaise   ",https://images.barcodelookup.com/4412/44127912-1.jpg,https://images.barcodelookup.com/4412/44127912-2.jpg,https://images.barcodelookup.com/4412/44127912-3.jpg,https://images.barcodelookup.com/4412/44127912-4.jpg,https://images.barcodelookup.com/4412/44127912-5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815369012768,0815369012768,,,B01ICD9WZK,"Organic Spicy Brown Mustard, Spicy Brown","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Marinades & Grilling Sauces",Cadia,CADIA,,"Organic Distilled Vinegar, Water, Organic Mustard Seed, Sea Salt, Organic Turmeric, Organic Spices.","Protein 0 G, Total lipid (fat) 0 G, Carbohydrate, by difference 0 G, Energy 100 KCAL, Sugars, total including NLEA 0 G, Fiber, total dietary 0 G, Calcium, Ca 0 MG, Iron, Fe 0 MG, Sodium, Na 900 MG, Vitamin D (D2 + D3), International Units 0 IU, Cholesterol 0 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 0 G",,,,,,,,"Organic Spicy Brown Mustard, Spicy Brown. Serving size: 1 Tbsp.",,https://images.barcodelookup.com/5571/55719943-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
